"GID","GeneticGroup","BRNHT1","CGMS1","CGMS2","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","PLTHT"
"I980378:250090788","nrTP_plus_IITA",0.19712063383185,-0.356279322358811,-0.0561075791232827,0.268144606026768,-0.0141314179048215,0.0981797941202349,0.109197422131421,0.15933902928537,-0.255976825368355,-0.288401586109157
"I980406:250090810","nrTP_plus_IITA",-2.75817475166004,-0.422820702147336,-0.0327850387272107,-0.133013554048485,0.0143221779127836,0.127559169073165,0.0912382091704057,0.0592216196761869,-0.288305585099925,-0.106686785789437
"I980505:250090767","nrTP_plus_IITA",-4.52897293394155,0.180353463115832,0.0061314974325707,-1.22902851245437,0.00941255176295306,0.00240030843777541,-0.0338259254826336,-0.00251225144009671,-0.0195268270933936,-13.1475710659518
"I980510:250303662","nrTP_plus_IITA",-4.86356520445943,0.358121711376147,-0.0563235289430401,-0.84522143717673,-0.0155333631921469,0.157957225676535,0.0559095659557676,0.230226332012825,-0.132090608355044,-6.79314325829296
"I980581:250253626","nrTP_plus_IITA",1.80466974138454,-0.175354855371847,-0.0316090695776433,0.59926295874501,0.022140267665798,0.127749969332801,0.0831644453121373,0.076503376434315,-0.211969667588917,-3.54228733553512
"I981581:250368033","nrTP_plus_IITA",2.11214836977965,-0.085536124915331,-0.0315870597686263,0.558332682866045,0.0217386683552201,0.137336543758465,0.0905104377268255,0.0852737918835479,-0.196894722407657,-3.3800530878641
"I982101:250090795","nrTP_plus_IITA",-2.67016314926185,-0.613880277614167,-0.0607185426793468,-0.798621787655559,-0.0134165017245885,-0.0117385167320366,0.0181680925553359,0.0438123744192161,0.0439460508137224,3.18938243215324
"I982132:250090792","nrTP_plus_IITA",-0.101831841079094,0.123815083757752,0.00586414902072384,-1.68253642117267,0.0702029348052209,0.115417276843183,0.0666911394204617,-0.0866581127213153,-0.0829759623769746,-0.323207434166736
"I982226:250300440","nrTP_plus_IITA",-0.202504042545756,-0.311907814290114,-0.0586438855504757,-0.342731898358642,0.0396414184576826,0.149816868298186,0.112449981621419,0.00282762363169787,-0.118334995195712,0.252773121141036
"I990111:250300412","nrTP_plus_IITA",-3.54091780228786,0.0980826008810036,0.0454942644023632,0.541333432604113,0.0298736859585936,0.203287637376155,0.143427742054502,0.104462756976996,0.250494636690425,-10.4780315447886
"I990114:250300421","nrTP_plus_IITA",-2.8082206011229,-0.134912378153624,-0.0360413904898757,-3.18618026204882,0.0493031294372462,0.136015240496849,0.0888583164305262,-0.0672603593375701,0.181424908099665,-3.38471364305566
"I990119:250300424","nrTP_plus_IITA",-1.05380100351326,-0.508975446230904,-0.0505255228145867,-0.157487718594482,0.0366165247514506,0.097116806595385,0.0903768545440654,-0.0334376184970791,-0.19599065397886,-5.02007535133482
"I990222:250300413","nrTP_plus_IITA",-2.03077785021197,-0.0664543199645851,-0.0199649065395488,-3.65251175355779,0.0331630941971939,0.171788941315567,0.138833685697417,0.121088284420703,0.422703966060792,-0.822514666101433
